-645174.98	-902249.96	132
-645150.02	-902250.04	132
-645125.02	-902250.02	132
-645100	-902250.01	132
-645075	-902249.99	132
-645049.98	-902249.97	132
-645024.97	-902249.95	132
-645000.02	-902250.03	132
-644975	-902250.01	132
-644950	-902249.98	132
-644924.98	-902249.97	132
-644900.03	-902250.04	132
-644875.01	-902250.03	132
-644850.01	-902250	132
-644824.99	-902249.98	132
-644799.97	-902249.96	132
-644775.02	-902250.03	132
-644750.01	-902250.01	132
-644724.99	-902249.99	132
-644699.97	-902249.97	132
-644675.02	-902250.04	132
-644650.01	-902250.02	132
-644624.99	-902249.99	132
-644599.98	-902249.97	132
-644575.03	-902250.04	132
-644550.01	-902250.01	132
-644525	-902249.99	132
-644499.98	-902249.96	132
-644475.02	-902250.03	132
-644450	-902250.01	132
-644424.99	-902249.98	132
-644399.98	-902249.95	132
-644375.01	-902250.02	132
-644350	-902249.99	132
-644324.97	-902249.97	132
-644300.02	-902250.03	132
-644275.01	-902250	132
-644249.98	-902249.98	132
-644225.03	-902250.04	132
-644200.01	-902250.02	132
-644175	-902249.98	132
-644149.97	-902249.96	132
-644125.01	-902250.02	132
-644099.99	-902249.99	132
-644074.97	-902249.96	132
-644050.02	-902250.02	132
-644025	-902249.99	132
-643999.97	-902249.96	132
-643975.01	-902250.03	132
-643950	-902249.99	132
-643924.98	-902249.96	132
-643900.02	-902250.02	132
-643874.99	-902249.99	132
-643849.97	-902249.96	132
-643825.01	-902250.02	132
-643799.98	-902249.98	132
-643775.02	-902250.04	132
-643750	-902250.01	132
-643724.98	-902249.97	132
-643700.02	-902250.03	132
-643674.99	-902249.99	132
-643649.97	-902249.96	132
-643625.01	-902250.01	132
-643599.99	-902249.98	132
-643575.02	-902250.04	132
-643550	-902224.99	132
-643524.96	-902224.96	132
-643500	-902225.01	132
-643474.98	-902224.97	132
-643450.01	-902225.03	132
-643424.99	-902224.99	132
-643400.04	-902225.04	132
-643375	-902225.01	132
-643349.98	-902224.97	132
-643325.01	-902225.02	132
-643299.99	-902224.98	132
-643275.02	-902225.04	132
-643250	-902224.99	132
-643224.97	-902224.96	132
-643200	-902225.01	132
-643174.98	-902224.96	132
-643150.01	-902225.02	132
-643124.97	-902224.98	132
-643100.02	-902225.02	132
-643074.99	-902224.98	132
-643050.02	-902225.03	132
-643024.99	-902224.99	132
-643000.02	-902225.04	132
-642974.99	-902199.99	132
-642950.03	-902200.04	132
-642925	-902200	132
-642900.04	-902175.04	132
-642875.01	-902174.99	132
-642849.96	-902174.96	132
-642824.99	-902175.01	132
-642799.96	-902174.96	132
-642775	-902175.01	132
-642749.97	-902174.96	132
-642725	-902175	132
-642699.97	-902174.95	132
-642675	-902150	132
-642649.98	-902149.95	132
-642625	-902150	132
-642599.97	-902149.95	132
-642575	-902149.99	132
-642550.03	-902150.04	132
-642524.99	-902124.99	132
-642500.03	-902125.03	132
-642474.99	-902124.99	132
-642450.02	-902100.03	132
-642424.98	-902099.99	132
-642400.02	-902100.02	132
-642374.98	-902099.98	132
-642350.02	-902100.01	132
-642324.98	-902099.97	132
-642300	-902100.01	132
-642274.98	-902099.96	132
-642250	-902100	132
-642225.02	-902100.04	132
-642200	-902074.99	132
-642175.02	-902075.03	132
-642149.99	-902074.98	132
-642125.01	-902050.03	132
-642099.97	-902049.97	132
-642075	-902050.01	132
-642049.98	-902049.95	132
-642025	-902049.99	132
-642000.03	-902050.03	132
-641974.98	-902049.98	132
-641950	-902050.02	132
-641924.97	-902049.96	132
-641899.99	-902050	132
-641875.02	-902050.03	132
-641849.99	-902049.98	132
-641825.02	-902025.02	132
-641799.97	-902024.97	132
-641775	-902025	132
-641750.03	-902025.03	132
-641724.99	-902024.97	132
-641700.01	-902025.02	132
-641674.97	-902024.95	132
-641650.01	-901999.99	132
-641625.02	-902000.03	132
-641599.99	-901999.97	132
-641575	-902000.01	132
-641550.03	-902000.03	132
-641524.99	-901999.98	132
-641500	-902000.02	132
-641475.03	-902000.04	132
-641449.99	-901999.98	132
-641425.01	-901975.03	132
-641399.98	-901974.96	132
-641374.99	-901974.99	132
-641350.01	-901975.03	132
-641324.97	-901974.97	132
-641300	-901974.99	132
-641275.02	-901975.02	132
-641249.98	-901949.97	132
-641225	-901950	132
-641200.02	-901950.03	132
-641174.98	-901924.98	132
-641150	-901925.01	132
-641125.02	-901925.03	132
-641099.98	-901924.97	132
-641075	-901925	132
-641050.02	-901925.02	132
-641024.98	-901924.96	132
-640999.99	-901900.01	132
-640975.02	-901900.03	132
-640949.97	-901899.96	132
-640925	-901899.98	132
-640900	-901900.02	132
-640874.97	-901874.96	132
-640850	-901874.98	132
-640825	-901875.01	132
-640800.03	-901875.03	132
-640749.99	-901874.99	132
-640725	-901875.02	132
-640699.98	-901849.96	132
-640674.99	-901849.99	132
-640650.01	-901850.01	132
-640625.02	-901850.03	132
-640599.97	-901849.97	132
-640574.99	-901849.98	132
-640550.02	-901825.02	132
-640524.96	-901824.96	132
-640499.97	-901824.98	132
-640475	-901824.99	132
-640450.01	-901825.01	132
-640425.03	-901825.04	132
-640399.97	-901824.97	132
-640375	-901800	132
-640350.01	-901800.02	132
-640325.03	-901800.04	132
-640299.99	-901774.99	132
-640275.01	-901775.01	132
-640250.02	-901775.02	132
-640225.03	-901775.04	132
-640199.98	-901749.99	132
-640175	-901750.01	132
-640150.02	-901750.03	132
-640125.03	-901750.04	132
-640099.98	-901724.99	132
-640075	-901725.01	132
-640050.02	-901725.02	132
-640025.03	-901725.03	132
-639999.97	-901724.96	132
-639975	-901699.99	132
-639950.01	-901700.02	132
-639925.02	-901700.03	132
-639899.98	-901674.97	132
-639875	-901674.98	132
-639850	-901675	132
-639825.02	-901650.04	132
-639799.98	-901649.96	132
-639775	-901624.99	132
-639750.01	-901625.01	132
-639725.01	-901625.03	132
-639699.97	-901599.97	132
-639674.99	-901599.98	132
-639650	-901599.99	132
-639625.02	-901575.03	132
